chr	start	end	gene
chr1	63733261	64004233	ALG6
chr1	63806441	64159392	ITGB3BP
chr1	63889043	64138364	EFCAB7
chr1	63914588	64115405	DLEU2L
chr1	63958947	64225916	PGM1
chr1	64139693	64747181	ROR1
chr1	64569310	64833051	UBE2U
chr1	64836428	65258741	CACHD1
chr1	65110778	65398915	RAVER2
chr1	65198912	65532187	JAK1
chr1	65513232	65797828	AK4
chr1	65613902	65981552	DNAJC6
chr1	65786248	66207242	LEPR
chr1	65786270	66001690	LEPROT
chr1	66158197	66940259	PDE4B
chr1	66899066	67313982	SGIP1
chr1	67031547	67242710	AL139147.1
chr1	67118142	67344470	TCTEX1D1
chr1	67163424	67366939	INSL5
chr1	67178568	67490570	WDR78
chr1	67290578	67554302	MIER1
chr1	67365015	67619782	SLC35D1
chr1	67457848	67797536	C1orf141
chr1	67532083	67825662	IL23R
chr1	67673047	67962583	IL12RB2
chr1	67773493	67996098	SERBP1
chr1	68050744	68254021	GADD45A
chr1	68067149	68399150	GNG12
chr1	68411645	68617314	DIRAS3
chr1	68464142	68798803	WLS
chr1	68794505	69015642	RPE65
chr1	68839835	69062904	DEPDC1
chr1	69934081	70717628	LRRC7
chr1	70510488	70771303	LRRC40
chr1	70571365	70818735	SRSF11
chr1	70626271	70920417	ANKRD13C
chr1	70720488	70951022	HHLA3
chr1	70776901	71005534	CTH
chr1	71218036	71613491	PTGER3
chr1	71428974	71646980	ZRANB2
chr1	71761623	72848417	NEGR1
chr1	74391699	74763871	LRRIQ3
chr1	74563896	74799770	FPGT
chr1	74563919	75109666	FPGT-TNNI3K
chr1	74563947	75110112	TNNI3K
chr1	74835562	75078298	LRRC53
chr1	74933795	75239422	C1orf173
chr1	75071170	75299092	CRYZ
chr1	75098836	75332362	TYW3
chr1	75494119	75727218	LHX8
chr1	75567816	76176801	SLC44A5
chr1	76090036	76353260	ACADM
chr1	76151879	76360764	RABGGTB
chr1	76162567	76478923	MSH4
chr1	76284558	76498116	ASB17
chr1	76440404	77200286	ST6GALNAC3
chr1	77233126	77631396	ST6GALNAC5
chr1	77454675	77785115	PIGK
chr1	77647736	78125651	AK5
chr1	77928101	78249104	ZZZ3
chr1	78061672	78325537	USP33
chr1	78145309	78444106	FAM73A
chr1	78254198	78509580	NEXN
chr1	78309740	78544794	FUBP1
chr1	78344859	78583648	DNAJB4
chr1	78345226	78704133	GIPC2
chr1	78669568	79105434	PTGFR
chr1	78985607	79211830	IFI44L
chr1	79015481	79229763	IFI44
chr1	79255449	79572403	ELTD1
chr1	81671845	82558120	LPHN2
chr1	84230711	84564833	TTLL7
chr1	84443745	84804181	PRKACB
chr1	84664049	84955640	SAMD13
chr1	84764215	84980701	DNASE2B
chr1	84844942	85063473	RPF1
chr1	84864008	85072248	GNG5
chr1	84915289	85140163	CTBS
chr1	84993913	85200703	C1orf180
chr1	85009390	85256486	SSX2IP
chr1	85177285	85458896	LPAR3
chr1	85291268	85562796	MCOLN2
chr1	85364830	85698821	WDR63
chr1	85383765	85614182	MCOLN3
chr1	85522556	85766729	SYDE2
chr1	85615639	85825355	C1orf52
chr1	85631931	85842773	BCL10
chr1	85684164	86143933	DDAH1
chr1	85946444	86149645	CYR61
chr1	86015106	86274116	ZNHIT6
chr1	86094916	86722626	COL24A1
chr1	86714344	86962023	ODF2L
chr1	86789769	87022241	CLCA2
chr1	86834051	87065972	CLCA1
chr1	86912761	87146437	CLCA4
chr1	87070259	87313867	SH3GLB1
chr1	87228132	87480107	SEP15
chr1	87280331	87702334	HS2ST1
chr1	87358692	87734884	RP5-1052I5.2
chr1	87694151	87914606	LMO4
chr1	89049905	89401938	PKN2
chr1	89218615	89457627	GTF2B
chr1	89301456	89558636	CCBL2
chr1	89345139	89558643	RBMXL1
chr1	89372349	89588577	GBP3
chr1	89418002	89631043	GBP1
chr1	89471815	89716139	GBP2
chr1	89497434	89741723	GBP7
chr1	89546831	89764615	GBP4
chr1	89624633	89838544	GBP5
chr1	89729617	89952020	GBP6
chr1	89890395	90163423	LRRC8B
chr1	89998631	90335462	LRRC8C
chr1	89998699	90498809	RP11-302M6.4
chr1	90186573	90502170	LRRC8D
chr1	90360671	90601090	ZNF326
chr1	91077096	91282794	BARHL2
chr1	91280859	91587829	ZNF644
chr1	91626323	91970426	HFM1
chr1	91866408	92091321	CDC7
chr1	92045902	92471892	TGFBR3
chr1	92314928	92579983	BRDT
chr1	92395539	92629093	EPHX4
chr1	92445862	92713393	BTBD8
chr1	92532542	92750280	KIAA1107
chr1	92583497	92811370	C1orf146
chr1	92611959	92864544	GLMN
chr1	92664522	92967613	RPAP2
chr1	92840319	93052433	GFI1
chr1	92874253	93357961	EVI5
chr1	93197582	93407481	RPL5
chr1	93207724	93527057	FAM69A
chr1	93444792	93704638	MTF2
chr1	93515299	93746285	TMED5
chr1	93545476	93844287	CCDC18
chr1	93711445	93935055	DR1
chr1	93813688	94120218	FNBP1L
chr1	93927347	94412706	BCAR3
chr1	94233373	94445474	DNTTIP2
chr1	94250761	94474966	GCLM
chr1	94358393	94686688	ABCA4
chr1	94514544	94840624	ARHGAP29
chr1	94783933	95084222	ABCD3
chr1	94894781	95107356	F3
chr1	95185898	95460802	SLC44A3
chr1	95262507	95492834	CNN3
chr1	95339963	95638501	ALG14
chr1	95482894	95763163	TMEM56
chr1	95483479	95812781	TMEM56-RWDD3
chr1	95599711	95812781	RWDD3
chr1	96303457	96588436	RP11-147C23.1
chr1	97087221	97389294	PTBP2
chr1	97443299	98486605	DPYD
chr1	99027236	99326056	SNX7
chr1	99255806	99570588	LPPR5
chr1	99629509	99875146	LPPR4
chr1	100011499	100260097	PALMD
chr1	100074259	100332187	FRRS1
chr1	100215640	100489579	AGL
chr1	100335345	100592535	SLC35A3
chr1	100403653	100648933	HIAT1
chr1	100449119	100698511	SASS6
chr1	100498706	100716053	TRMT13
chr1	100514409	100743771	LRRC39
chr1	100552475	100815390	DBT
chr1	100631763	100858325	RTCA
chr1	100710584	101085833	CDC14A
chr1	100903693	101107574	GPR88
chr1	101085298	101304601	VCAM1
chr1	101237943	101461554	EXTL2
chr1	101261632	101547309	SLC30A7
chr1	101355179	101591644	DPH5
chr1	101355761	101557653	AC093157.1
chr1	101602444	101807074	S1PR1
chr1	102168130	102562586	OLFM3
chr1	103242023	103674052	COL11A1
chr1	103968313	104197861	RNPC3
chr1	103996437	104222156	AMY2B
chr1	104059999	104268402	AMY2A
chr1	104097912	104307173	AMY1A
chr1	104130037	104339302	AMY1B
chr1	104193028	104401312	AMY1C
chr1	107499267	107701916	PRMT6
chr1	107582629	108126080	NTNG1
chr1	108013782	108607766	VAV3
chr1	108576658	108843471	SLC25A24
chr1	108665963	108886689	NBPF4
chr1	108818421	109113624	NBPF6
chr1	109002711	109287522	FAM102B
chr1	109090912	109304148	HENMT1
chr1	109134945	109344425	PRPF38B
chr1	109155279	109385365	FNDC7
chr1	109189296	109452148	STXBP3
chr1	109258520	109606106	AKNAD1
chr1	109317972	109577167	GPSM2
chr1	109372130	109606111	CLCC1
chr1	109412836	109684850	WDR47
chr1	109505108	109718624	TAF13
chr1	109532425	109739556	TMEM167B
chr1	109548573	109756479	C1orf194
chr1	109556301	109849401	KIAA1324
chr1	109656540	109880791	SARS
chr1	109692641	109918372	CELSR2
chr1	109722178	109925808	PSRC1
chr1	109734987	109949663	MYBPHL
chr1	109752192	110040573	SORT1
chr1	109841653	110069062	PSMA5
chr1	109909180	110124759	SYPL2
chr1	109926101	110135426	ATXN7L2
chr1	109936674	110145554	CYB561D1
chr1	109946797	110152360	AMIGO1
chr1	109982494	110191028	GPR61
chr1	109991233	110236975	GNAI3
chr1	110045889	110255679	GNAT2
chr1	110058726	110274673	AMPD2
chr1	110098703	110308118	GSTM4
chr1	110110644	110352171	GSTM2
chr1	110130436	110351661	GSTM1
chr1	110154864	110418050	GSTM5
chr1	110176554	110384384	GSTM3
chr1	110192702	110406649	EPS8L3
chr1	110352864	110573614	CSF1
chr1	110427308	110666357	AHCYL1
chr1	110474199	110717263	STRIP1
chr1	110502616	110713322	ALX3
chr1	110555062	110756569	UBL4B
chr1	110593108	110844824	SLC6A17
chr1	110653965	110925722	KCNC4
chr1	110781128	110989299	RBM15
chr1	110805470	111033704	SLC16A4
chr1	110843871	111050564	LAMTOR5
chr1	110893822	111099976	PROK1
chr1	110959839	111161797	KCNA10
chr1	111036202	111274096	KCNA2
chr1	111114310	111317655	KCNA3
chr1	111315775	111542550	CD53
chr1	111389807	111606701	LRIF1
chr1	111559955	111782838	DRAM2
chr1	111582249	111827724	CEPT1
chr1	111629796	111847157	DENND2D
chr1	111643393	111886062	CHI3L2
chr1	111733484	111963188	CHIA
chr1	111788910	111995635	PIFO
chr1	111856936	112070399	OVGP1
chr1	111882512	112091998	WDR77
chr1	111891486	112105395	ATP5F1
chr1	111916414	112121134	C1orf162
chr1	111925970	112206584	ADORA3
chr1	111984840	112359313	RAP1A
chr1	112123252	112398446	FAM212B
chr1	112197867	112410638	DDX20
chr1	112213284	112631777	KCND3
chr1	112838803	113106078	CTTNBP2NL
chr1	112909163	113172787	WNT2B
chr1	112966140	113263447	ST7L
chr1	113061795	113314241	CAPZA1
chr1	113115763	113343368	MOV10
chr1	113143728	113350056	RHOC
chr1	113145236	113354055	RP11-426L16.10
chr1	113152616	113358099	PPM1J
chr1	113163041	113369857	FAM19A3
chr1	113354469	113599635	SLC16A1
chr1	113515831	113774882	LRIG2
chr1	113833371	114328545	MAGI3
chr1	114139453	114402111	PHTF1
chr1	114204454	114455098	RSBN1
chr1	114256433	114514381	PTPN22
chr1	114320790	114530169	BCL2L15
chr1	114337370	114547823	AP4B1
chr1	114347763	114556708	DCLRE1B
chr1	114371814	114620426	HIPK1
chr1	114422063	114624876	OLFML3
chr1	114531913	114796541	SYT6
chr1	114835399	115153781	TRIM33
chr1	115010178	115224260	BCAS2
chr1	115025469	115313043	DENND2C
chr1	115115719	115338239	AMPD1
chr1	115147090	115359515	NRAS
chr1	115159534	115401297	CSDE1
chr1	115212100	115423306	SIKE1
chr1	115297424	115637991	SYCP1
chr1	115472415	115676941	TSHB
chr1	115490632	115732121	TSPAN2
chr1	115728539	115980857	NGF
chr1	116084574	116340845	VANGL1
chr1	116142628	116411402	CASQ2
chr1	116278998	116486538	NHLH2
chr1	116419119	116712675	SLC22A15
chr1	116554376	116777861	MAB21L3
chr1	116815290	117052883	ATP1A1
chr1	116815890	117026718	AL136376.1
chr1	116957157	117213661	CD58
chr1	117017031	117310375	IGSF3
chr1	117136734	117349225	C1orf137
chr1	117197007	117411850	CD2
chr1	117352679	117632980	PTGFRN
chr1	117444382	117679167	CD101
chr1	117502925	117750075	TTF2
chr1	117553682	117765209	TRIM45
chr1	117586209	117853556	VTCN1
chr1	117810071	118171494	MAN1A2
chr1	118048556	118270994	FAM46C
chr1	118306107	118572253	GDAP2
chr1	118372343	118609165	WDR3
chr1	118396484	118827846	SPAG17
chr1	119325669	119632179	TBX15
chr1	119473839	119783294	WARS2
chr1	119811402	120036753	HAO2
chr1	119857554	120065658	HSD3B2
chr1	119949821	120157681	HSD3B1
chr1	120062045	120290396	ZNF697
chr1	120102421	120386838	PHGDH
chr1	120190619	120411528	HMGCS2
chr1	120236641	120454283	REG4
chr1	120336156	120539118	ADAM30
chr1	120354176	120712240	NOTCH2
chr1	120737756	120955681	FAM72B
chr1	120826979	121035937	FCGR1B
chr1	143667144	143867881	PPIAL4G
chr1	143796452	144013143	FAM72D
chr1	144046808	144324481	NBPF8
chr1	144239738	144621058	AL592284.1
chr1	144263462	144464246	PPIAL4B
chr1	144711744	144930413	NBPF9
chr1	144736157	145176186	PDE4DIP
chr1	144889309	145091365	AL590452.1
chr1	145109119	145391972	NOTCH2NL
chr1	145109145	145419796	RP11-458D21.5
chr1	145189772	145470303	NBPF10
chr1	145313095	145517545	HFE2
chr1	145338469	145542635	TXNIP
chr1	145356236	145570388	POLR3GL
chr1	145370508	145575646	ANKRD34A
chr1	145377085	145601669	LIX1L
chr1	145407598	145613536	RBM8A
chr1	145416252	145623730	PEX11B
chr1	145424891	145643868	ITGA10
chr1	145449230	145668526	ANKRD35
chr1	145475233	145686546	PIAS3
chr1	145486115	145689439	NUDT17
chr1	145492605	145711025	POLR3C
chr1	145511036	145796218	RNF115
chr1	145595798	145815614	CD160
chr1	145626918	145864074	PDZK1
chr1	145664411	145927103	GPR89A
chr1	145783868	146024373	GPR89C
chr1	145932647	146182765	NBPF11
chr1	146273546	146567744	NBPF12
chr1	146526685	146744129	PRKAB2
chr1	146546930	146814700	FMO5
chr1	146614291	146867443	CHD1L
chr1	146913182	147198017	BCL9
chr1	147001453	147242618	ACP6
chr1	147128332	147345484	GJA5
chr1	147274946	147481393	GJA8
chr1	147300506	147565753	GPR89B
chr1	147474428	147734886	NBPF24
chr1	147531967	147732428	BX842679.1
chr1	147854635	148055419	PPIAL4A
chr1	147903642	148125863	NBPF14
chr1	148101752	148302536	PPIAL4D
chr1	148150249	148447506	NBPF20
chr1	148455979	148696267	NBPF15
chr1	148639443	148858311	NBPF16
chr1	149300131	149500542	HIST2H3PS2
chr1	149338750	149559549	FAM72C
chr1	149453003	149653787	PPIAL4C
chr1	149575978	149776609	FAM231D
chr1	149654227	149864074	FCGR1A
chr1	149654245	149883928	HIST2H2BF
chr1	149684826	149885236	HIST2H3D
chr1	149704221	149911339	HIST2H4A
chr1	149711110	149912765	HIST2H3C
chr1	149713505	149914478	HIST2H2AA3
chr1	149722643	149923191	HIST2H2AA4
chr1	149724181	149925836	HIST2H3A
chr1	149725607	149932714	HIST2H4B
chr1	149756010	149958232	HIST2H2BE
chr1	149758525	149958961	HIST2H2AC
chr1	149759019	149959466	HIST2H2AB
chr1	149759440	149972351	BOLA1
chr1	149774870	149989434	SV2A
chr1	149795209	150000236	SF3B4
chr1	149800543	150008791	MTMR11
chr1	149809705	150082625	OTUD7B
chr1	149939369	150217505	VPS45
chr1	150021373	150236916	PLEKHO1
chr1	150090717	150308504	ANP32E
chr1	150129554	150337478	CA14
chr1	150137804	150341980	APH1A
chr1	150140600	150353327	C1orf54
chr1	150154953	150359505	C1orf51
chr1	150166289	150381414	MRPS21
chr1	150193925	150425671	PRPF3
chr1	150235567	150549042	RPRD2
chr1	150359887	150580078	TARS2
chr1	150380538	150586265	ECM1
chr1	150421884	150633413	ADAMTSL4
chr1	150421897	150624367	AL356356.1
chr1	150433480	150633969	ADAMTSL4-AS1
chr1	150447032	150652066	MCL1
chr1	150473327	150702088	ENSA
chr1	150518701	150769630	GOLPH3L
chr1	150570536	150793364	HORMAD1
chr1	150602672	150838433	CTSS
chr1	150668684	150880799	CTSK
chr1	150682181	150949244	ARNT
chr1	150798739	151037213	SETDB1
chr1	150833059	151047479	CERS2
chr1	150854493	151068110	ANXA9
chr1	150869025	151080851	FAM63A
chr1	150880896	151108189	PRUNE
chr1	150909046	151120076	BNIPL
chr1	150920216	151124462	C1orf56
chr1	150923447	151142801	CDC42SE1
chr1	150930234	151140970	MLLT11
chr1	150943054	151198018	GABPB2
chr1	151004161	151219104	SEMA6C
chr1	151029105	151232225	TNFAIP8L2
chr1	151029140	151242773	SCNM1
chr1	151032224	151238424	LYSMD1
chr1	151042462	151248760	TMOD4
chr1	151042463	151267797	VPS72
chr1	151070425	151322012	PIP5K1A
chr1	151127179	151339955	PSMD4
chr1	151152500	151354405	RP11-126K1.2
chr1	151154094	151364656	ZNF687
chr1	151164273	151400191	PI4KB
chr1	151213116	151419833	RFX5
chr1	151236778	151445209	SELENBP1
chr1	151272010	151474420	PSMB4
chr1	151275200	151531941	POGZ
chr1	151382986	151611168	CGN
chr1	151412781	151656059	TUFT1
chr1	151484541	151771567	SNX27
chr1	151574880	151789290	CELF3
chr1	151582909	151802281	RIIAD1
chr1	151582909	151802070	AL589765.1
chr1	151632119	151836040	MRPL9
chr1	151635445	151843808	OAZ3
chr1	151642583	151863892	TDRKH
chr1	151672740	151878630	LINGO4
chr1	151678547	151904348	RORC
chr1	151710295	151913033	C2CD4D
chr1	151719739	151926173	THEM5
chr1	151746060	151982284	THEM4
chr1	151855391	152066866	S100A10
chr1	151904982	152120383	S100A11
chr1	151956620	152161540	TCHHL1
chr1	151978793	152186556	TCHH
chr1	152026071	152231704	RPTN
chr1	152084558	152296669	HRNR
chr1	152174651	152397679	FLG
chr1	152221211	152432482	FLG2
chr1	152281719	152486739	CRNN
chr1	152383320	152584653	LCE5A
chr1	152386978	152588486	CRCT1
chr1	152438130	152639248	LCE3E
chr1	152451857	152652980	LCE3D
chr1	152473138	152673562	LCE3C
chr1	152486287	152686574	LCE3B
chr1	152495310	152695579	LCE3A
chr1	152535872	152737135	LCE2D
chr1	152547771	152759877	LCE2B
chr1	152547771	152749050	LCE2C
chr1	152570840	152771918	LCE2A
chr1	152580636	152781967	LCE4A
chr1	152591998	152792905	C1orf68
chr1	152630506	152834529	KPRP
chr1	152648848	152849445	LCE1F
chr1	152658690	152860902	LCE1E
chr1	152669227	152870657	LCE1D
chr1	152677311	152879107	LCE1C
chr1	152684447	152885585	LCE1B
chr1	152699949	152900573	LCE1A
chr1	152715344	152916459	LCE6A
chr1	152750793	152957523	SMCP
chr1	152781021	152984362	IVL
chr1	152843142	153045050	SPRR4
chr1	152856557	153058289	SPRR1A
chr1	152874223	153076332	SPRR3
chr1	152903678	153105376	SPRR1B
chr1	152912201	153114407	SPRR2D
chr1	152928589	153130013	SPRR2A
chr1	152942700	153213927	SPRR2B
chr1	152965611	153178660	SPRR2E
chr1	152984590	153185991	SPRR2F
chr1	153022058	153223345	SPRR2G
chr1	153075919	153277596	LELP1
chr1	153090060	153291793	PRR9
chr1	153132176	153334598	LOR
chr1	153170338	153383194	PGLYRP3
chr1	153202596	153421316	PGLYRP4
chr1	153230330	153433503	S100A9
chr1	153246184	153448125	S100A12
chr1	153262508	153463664	S100A8
chr1	153289000	153495701	S100A7A
chr1	153309534	153512425	S100A7L2
chr1	153330220	153533177	S100A7
chr1	153407075	153608720	S100A6
chr1	153409623	153614241	S100A5
chr1	153416089	153622612	S100A4
chr1	153419805	153621848	S100A3
chr1	153433584	153640366	S100A2
chr1	153479362	153685621	S100A16
chr1	153486731	153689462	S100A14
chr1	153491263	153706568	S100A13
chr1	153500402	153704513	S100A1
chr1	153506525	153718782	CHTOP
chr1	153531130	153734306	SNAPIN
chr1	153534512	153743524	ILF2
chr1	153551113	153766468	NPR1
chr1	153600543	153846555	INTS3
chr1	153646830	153852633	SLC27A3
chr1	153677201	153995451	GATAD2B
chr1	153801977	154019172	DENND4B
chr1	153820145	154031101	CRTC2
chr1	153831575	154040188	SLC39A1
chr1	153840010	154046839	CREB3L4
chr1	153846745	154050164	JTB
chr1	153854127	154058834	RAB13
chr1	153863235	154064626	RPS27
chr1	153865161	154227592	NUP210L
chr1	154027784	154267124	TPM3
chr1	154071848	154278809	C1orf189
chr1	154079182	154293104	C1orf43
chr1	154092655	154343986	UBAP2L
chr1	154144987	154348351	HAX1
chr1	154193566	154397801	AQP10
chr1	154198029	154423783	ATP8B2
chr1	154277669	154541926	IL6R
chr1	154342248	154574589	SHE
chr1	154374695	154620623	TDRD10
chr1	154421053	154631504	UBE2Q1
chr1	154440257	154652502	CHRNB2
chr1	154454538	154700475	ADAR
chr1	154485067	154685190	AL606500.1
chr1	154569931	154942756	KCNN3
chr1	154797210	155009467	PMVK
chr1	154816552	155028599	PBXIP1
chr1	154829502	155036329	PYGO2
chr1	154834774	155046871	SHC1
chr1	154847129	155051725	CKS1B
chr1	154855814	155065587	FLAD1
chr1	154866062	155066791	LENEP
chr1	154875127	155090998	ZBTB7B
chr1	154890996	155106257	DCST2
chr1	154906300	155123406	DCST1
chr1	154923042	155135252	ADAM15
chr1	154936207	155142029	EFNA4
chr1	154936224	155160014	EFNA3
chr1	154999936	155207333	EFNA1
chr1	155007820	155211329	SLC50A1
chr1	155012367	155213071	DPM3
chr1	155041884	155245951	KRTCAP2
chr1	155041885	155259748	RP11-201K10.3
chr1	155045873	155257447	TRIM46
chr1	155058300	155262707	MUC1
chr1	155065379	155278842	THBS3
chr1	155078490	155283615	MTX1
chr1	155104243	155314490	GBA
chr1	155116996	155325274	FAM189B
chr1	155125770	155332221	SCAMP3
chr1	155132659	155348282	CLK2
chr1	155147374	155359639	HCN3
chr1	155159630	155371225	PKLR
chr1	155178539	155390457	FDPS
chr1	155190687	155400905	RUSC1
chr1	155205059	155632598	ASH1L
chr1	155479979	155818153	MSTO1
chr1	155529237	155758791	YY1AP1
chr1	155557751	155808801	DAP3
chr1	155619508	155929191	GON4L
chr1	155729300	155954990	SYT11
chr1	155767599	155981195	RIT1
chr1	155782834	156004191	KIAA0907
chr1	155811480	156012625	RXFP4
chr1	155816630	156076861	ARHGEF2
chr1	155878839	156090750	SSR2
chr1	155905092	156123585	UBQLN4
chr1	155924543	156128301	LAMTOR2
chr1	155930951	156140295	RAB25
chr1	155941804	156151789	MEX3A
chr1	155952364	156209880	LMNA
chr1	156017157	156247543	SEMA4A
chr1	156063880	156282587	SLC25A44
chr1	156082773	156313123	PMF1-BGLAP
chr1	156082784	156312874	PMF1
chr1	156111753	156313112	BGLAP
chr1	156113206	156317881	PAQR6
chr1	156119015	156352620	SMG5
chr1	156152726	156362976	TMEM79
chr1	156159880	156365463	C1orf85
chr1	156168415	156369428	VHLL
chr1	156178759	156437664	CCT3
chr1	156207105	156416786	TSACC
chr1	156239003	156455011	RHBG
chr1	156274042	156500493	C1orf61
chr1	156333519	156570620	MEF2D
chr1	156395197	156642396	IQGAP3
chr1	156449519	156656562	TTC24
chr1	156461554	156664091	APOA1BP
chr1	156464279	156671288	GPATCH4
chr1	156489086	156695517	HAPLN2
chr1	156511182	156729324	BCAN
chr1	156538555	156747189	NES
chr1	156569398	156775608	CRABP2
chr1	156591683	156798591	ISG20L2
chr1	156598234	156806752	RRNAD1
chr1	156607095	156811382	MRPL24
chr1	156611899	156836717	HDGF
chr1	156620402	156870607	PRCC
chr1	156676035	156886654	SH2D2A
chr1	156685432	156951642	NTRK1
chr1	156709855	156928810	INSRR
chr1	156763490	156986226	PEAR1
chr1	156790442	157002886	LRRC71
chr1	156804632	157115162	ARHGEF11
chr1	156961836	157169600	ETV3L
chr1	156990983	157208266	ETV3
chr1	157383167	157622310	FCRL5
chr1	157443539	157667870	FCRL4
chr1	157544111	157770647	FCRL3
chr1	157615523	157846922	FCRL2
chr1	157664193	157889895	FCRL1
chr1	157700704	157968046	CD5L
chr1	157863063	158170052	KIRREL
chr1	158049737	158254686	CD1D
chr1	158123927	158328059	CD1A
chr1	158159576	158363420	CD1C
chr1	158197741	158401321	CD1B
chr1	158223254	158427343	CD1E
chr1	158268312	158469256	OR10T2
chr1	158289718	158490656	OR10K2
chr1	158335272	158536344	OR10K1
chr1	158349668	158550675	OR10R2
chr1	158416918	158617895	OR6Y1
chr1	158432441	158633394	OR6P1
chr1	158448709	158649689	OR10X1
chr1	158476229	158677170	OR10Z1
chr1	158480496	158756488	SPTA1
chr1	158569369	158770486	OR6K2
chr1	158586958	158787953	OR6K3
chr1	158624510	158825681	OR6K6
chr1	158635466	158836492	OR6N1
chr1	158646472	158847425	OR6N2
chr1	158701107	158919296	MNDA
chr1	158800586	159046844	PYHIN1
chr1	158869758	159124945	IFI16
chr1	158932274	159216886	AIM2
chr1	159041399	159273103	CADM3
chr1	159073097	159276290	DARC
chr1	159159504	159378014	FCER1A
chr1	159183460	159384449	OR10J3
chr1	159309512	159510600	OR10J1
chr1	159404793	159605842	OR10J5
chr1	159457615	159658655	APCS
chr1	159582079	159784379	CRP
chr1	159650722	159852333	DUSP23
chr1	159670301	159886041	FCRL6
chr1	159696540	159907039	SLAMF8
chr1	159704264	159925137	C1orf204
chr1	159724106	159932447	VSIG8
chr1	159727690	159942843	RP11-190A12.7
chr1	159742154	159969953	CCDC19
chr1	159779884	159980159	AL590560.1
chr1	159787897	159995522	TAGLN2
chr1	159796829	160015386	IGSF9
chr1	159821282	160024044	SLAMF9
chr1	159897462	160101783	PIGM
chr1	159907257	160140038	KCNJ10
chr1	159951360	160160353	KCNJ9
chr1	159961130	160168733	IGSF8
chr1	159985549	160213381	ATP1A2
chr1	160021360	160256767	ATP1A4
chr1	160060285	160271676	CASQ1
chr1	160075127	160285166	PEA15
chr1	160085505	160354920	DCAF8
chr1	160146602	160356138	PEX19
chr1	160159063	160413190	COPA
chr1	160213062	160428742	NCSTN
chr1	160236857	160442638	NHLH1
chr1	160270376	160498468	VANGL2
chr1	160354820	160593052	SLAMF6
chr1	160410885	160649306	CD84
chr1	160477890	160717085	SLAMF1
chr1	160548536	160781641	CD48
chr1	160609037	160824611	SLAMF7
chr1	160665864	160898051	LY9
chr1	160699950	160932692	CD244
chr1	160746329	160954960	ITLN1
chr1	160814815	161024589	ITLN2
chr1	160865001	161091138	F11R
chr1	160867747	161108752	RP11-544M22.13
chr1	160907421	161108780	TSTD1
chr1	160909041	161115767	USF1
chr1	160916736	161139760	ARHGAP30
chr1	160935655	161135943	AL591806.1
chr1	160940785	161159389	PVRL4
chr1	160968151	161170136	KLHDC9
chr1	160970346	161187901	PFDN2
chr1	160987876	161195235	NIT1
chr1	160990764	161202478	DEDD
chr1	161022566	161228646	UFC1
chr1	161029240	161235513	USP21
chr1	161036200	161247803	PPOX
chr1	161041100	161247287	B4GALT3
chr1	161054098	161268846	ADAMTS4
chr1	161066894	161284185	NDUFS2
chr1	161085024	161290489	FCER1G
chr1	161090160	161292296	AL590714.1
chr1	161092082	161293421	APOA2
chr1	161095793	161300408	TOMM40L
chr1	161099456	161308092	NR1I3
chr1	161128517	161355240	PCP4L1
